step_time_left,step_time_right,force_asymmetry,stance_time_left,swing_time_left,impulse_left,stride_length_left,vertical_disp_left,foot_velocity_left,peak_force_left,peak_force_right,step_time_diff,stance_time_right,swing_time_right,impulse_right,vertical_disp_right,foot_velocity_right,stride_length_right,step_width,subject,speed,target
0.34,0.343,8.774841,0.714,0.383,303.1852358,0.38794,0.016,1.142164234,574.48645,565.711609,0.003,-0.382,1.478,0,0.013002,1.1363779,0.386092,0.10403,21,1.1,0
0.774,0.775,10.059876,0.718,0.386,307.7605324,0.383318,0.228726,0.495220039,609.510498,619.570374,0.001,-0.381,1.5,0,0.219075,0.476628454,0.369116,0.100791,21,1.1,0
0.328,0.336,19.00177,0.727,0.396,307.0868603,0.371132,0.01419,1.142951983,590.86322,571.86145,0.008,-0.39,1.502,0,0.018727,1.131606028,0.378545,0.09634,21,1.1,0
0.764,0.76,2.393005,0.724,0.388,305.0378197,0.421232,0.23198,0.551181223,630.092163,627.699158,0.004,-0.384,1.507,0,0.222748,0.544555845,0.413352,0.104558,21,1.1,0
0.332,0.34,0.385071,0.73,0.386,309.2770627,0.377099,0.014968,1.143797745,562.306824,561.921753,0.008,-0.387,1.496,0,0.017603,1.134840091,0.385384,0.095957,21,1.1,0
0.757,0.742,2.862671,0.732,0.388,308.2977371,0.424318,0.234245,0.558783624,613.667725,616.530396,0.015,-0.383,1.509,0,0.220151,0.57485903,0.427869,0.09239,21,1.1,0
0.344,0.353,0.370117,0.738,0.4,311.9432772,0.395984,0.011782,1.148396079,592.047485,591.677368,0.009,-0.388,1.52,0,0.017045,1.135172023,0.396886,0.09882,21,1.1,0
0.769,0.756,10.430236,0.723,0.393,307.412689,0.384835,0.229609,0.503432842,621.721252,611.291016,0.013,-0.384,1.51,0,0.221062,0.540868936,0.410582,0.101417,21,1.1,0
0.347,0.354,16.473816,0.739,0.392,313.9242836,0.399595,0.015957,1.142777345,555.717651,572.191467,0.007,-0.392,1.505,0,0.013955,1.1387059,0.398254,0.091338,21,1.1,0
0.777,0.769,24.072387,0.734,0.378,315.5403746,0.38898,0.231469,0.502612837,603.723389,627.795776,0.008,-0.386,1.505,0,0.216834,0.49220368,0.37851,0.097501,21,1.1,0
0.333,0.349,33.557373,0.724,0.385,309.2804988,0.382548,0.013967,1.142852535,593.165588,559.608215,0.016,-0.388,1.501,0,0.01969,1.133742255,0.39625,0.104843,21,1.1,0
0.778,0.763,11.493897,0.739,0.378,313.0580693,0.367399,0.223605,0.474451417,596.462402,607.956299,0.015,-0.386,1.501,0,0.220173,0.514989388,0.393241,0.10012,21,1.1,0
0.345,0.344,19.111451,0.721,0.38,308.7705629,0.393461,0.016772,1.141661225,581.063538,561.952087,0.001,-0.391,1.479,0,0.013575,1.136511151,0.386111,0.093226,21,1.1,0
0.773,0.78,4.834472,0.714,0.39,298.0468443,0.38171,0.226687,0.493121471,612.564758,607.730286,0.007,-0.368,1.482,0,0.217582,0.467762289,0.364491,0.108069,21,1.1,0
0.345,0.355,4.832642,0.724,0.391,305.8082407,0.394906,0.011614,1.145270544,573.343872,568.51123,0.01,-0.384,1.5,0,0.017936,1.135373869,0.402597,0.088669,21,1.1,0
0.772,0.753,7.44812,0.721,0.396,310.4373357,0.381284,0.228145,0.495433611,614.942261,622.390381,0.019,-0.39,1.51,0,0.218504,0.516763514,0.389697,0.094198,21,1.1,0
0.346,0.358,11.530091,0.725,0.398,308.3489403,0.398309,0.018044,1.139375209,555.658386,567.188477,0.012,-0.386,1.496,0,0.0172,1.135678568,0.408414,0.092896,21,1.1,0
0.801,0.77,1.444886,0.729,0.38,307.2041731,0.387141,0.22916,0.484638056,614.309814,615.7547,0.031,-0.378,1.502,0,0.217926,0.518049398,0.398495,0.096044,21,1.1,0
0.333,0.353,3.004822,0.731,0.407,310.4413316,0.374384,0.021584,1.136611481,568.571228,565.566406,0.02,-0.394,1.517,0,0.019632,1.134535777,0.396529,0.096478,21,1.1,0
0.783,0.774,3.039368,0.721,0.38,302.6066356,0.38474,0.228612,0.491398521,604.378784,607.418152,0.009,-0.371,1.49,0,0.222852,0.541883313,0.419401,0.091332,21,1.1,0
0.346,0.351,19.422302,0.744,0.385,310.818172,0.393666,0.015392,1.142073244,551.129639,570.551941,0.005,-0.387,1.506,0,0.012425,1.140105993,0.398805,0.080663,21,1.1,0
0.77,0.784,5.088196,0.73,0.387,309.2944448,0.402793,0.22957,0.523615568,611.963196,617.051392,0.014,-0.383,1.517,0,0.222506,0.47648137,0.37371,0.101917,21,1.1,0
0.351,0.345,17.342712,0.736,0.397,311.6016417,0.401344,0.010951,1.147204753,592.802795,575.460083,0.006,-0.396,1.513,0,0.018353,1.13498312,0.391066,0.091149,21,1.1,0
0.763,0.775,3.053406,0.734,0.384,307.7541604,0.398187,0.231267,0.520772505,610.785156,613.838562,0.012,-0.378,1.511,0,0.222598,0.489460228,0.378419,0.094261,21,1.1,0
0.346,0.34,3.207092,0.742,0.387,317.8315249,0.394522,0.012888,1.144275265,574.702759,571.495667,0.006,-0.406,1.511,0,0.018037,1.133689844,0.384955,0.109218,21,1.1,0
0.774,0.762,3.321655,0.717,0.401,304.1570039,0.377981,0.230973,0.488322999,612.088318,615.409973,0.012,-0.378,1.505,0,0.220103,0.547675315,0.415524,0.107499,21,1.1,0
0.34,0.352,2.744751,0.72,0.383,309.7855566,0.389259,0.010966,1.145426413,579.350586,582.095337,0.012,-0.391,1.506,0,0.014516,1.136705478,0.403212,0.08516,21,1.1,0
0.764,0.78,1.461853,0.732,0.396,311.7983345,0.38547,0.230386,0.504227607,614.671692,613.209839,0.016,-0.399,1.521,0,0.213189,0.453373938,0.353042,0.098388,21,1.1,0
0.346,0.331,6.936584,0.733,0.393,313.972113,0.393072,0.017266,1.140630146,564.945801,571.882385,0.015,-0.395,1.527,0,0.014953,1.136553087,0.374685,0.105045,21,1.1,0
0.764,0.749,8.314026,0.723,0.413,305.0376945,0.386,0.229996,0.505155876,623.096619,614.782593,0.015,-0.398,1.534,0,0.218346,0.566908314,0.42482,0.099673,21,1.1,0
0.334,0.361,1.192749,0.73,0.388,309.9466436,0.38101,0.015896,1.138511537,577.32251,576.129761,0.027,-0.397,1.516,0,0.012504,1.140189972,0.410217,0.098847,21,1.1,0
0.761,0.75,12.143067,0.744,0.393,312.4876843,0.407663,0.228845,0.536929892,603.847839,615.990906,0.011,-0.389,1.521,0,0.217103,0.518047422,0.388166,0.103265,21,1.1,0
0.348,0.35,5.031982,0.727,0.406,307.5335456,0.394628,0.0139,1.144677759,573.38208,568.350098,0.002,-0.389,1.515,0,0.017858,1.131549605,0.395573,0.099766,21,1.1,0
0.764,0.771,6.663758,0.726,0.398,308.3638831,0.394339,0.229,0.516152527,608.976501,615.640259,0.007,-0.385,1.518,0,0.2201,0.507955651,0.390663,0.103912,21,1.1,0
0.355,0.337,11.559509,0.729,0.394,308.4461354,0.406248,0.013912,1.145167278,578.613342,567.053833,0.018,-0.393,1.512,0,0.015747,1.134566213,0.38535,0.092927,21,1.1,0
0.777,0.769,4.152771,0.724,0.393,312.4977376,0.375277,0.231605,0.481704551,612.133179,607.980408,0.008,-0.397,1.521,0,0.218044,0.518401222,0.39618,0.111148,21,1.1,0
0.338,0.347,3.815002,0.731,0.375,315.5764566,0.380963,0.017203,1.138553353,560.821167,564.636169,0.009,-0.406,1.494,0,0.016048,1.136677762,0.39746,0.099169,21,1.1,0
0.774,0.769,1.911255,0.723,0.387,304.377796,0.410571,0.22954,0.530363064,603.473206,601.561951,0.005,-0.386,1.522,0,0.223894,0.519599141,0.399726,0.09977,21,1.1,0
0.346,0.346,9.652404,0.747,0.409,313.8703835,0.394774,0.013992,1.14511548,566.250977,575.903381,0,-0.394,1.515,0,0.016381,1.133262588,0.390577,0.090411,21,1.1,0
0.754,0.783,16.631043,0.705,0.409,295.8371391,0.420564,0.231322,0.558108383,604.478149,621.109192,0.029,-0.37,1.517,0,0.228494,0.495938954,0.386402,0.096217,21,1.1,0
0.352,0.334,8.203064,0.746,0.393,316.3087244,0.400744,0.012841,1.145669062,574.492737,582.695801,0.018,-0.406,1.535,0,0.018198,1.133954496,0.379376,0.09176,21,1.1,0
0.802,0.766,13.185547,0.745,0.403,316.1759868,0.373337,0.228659,0.464337891,596.822998,610.008545,0.036,-0.393,1.537,0,0.223692,0.538515225,0.411348,0.107138,21,1.1,0
0.327,0.371,5.784424,0.725,0.403,307.667736,0.3718,0.011544,1.144681215,572.477295,578.261719,0.044,-0.386,1.53,0,0.020551,1.136434364,0.425563,0.098803,21,1.1,0
0.778,0.766,3.79718,0.751,0.399,316.7516637,0.371317,0.227494,0.476315102,611.077698,607.280518,0.012,-0.401,1.535,0,0.223305,0.543055598,0.413644,0.093886,21,1.1,0
0.342,0.341,8.119934,0.73,0.391,312.8891988,0.390376,0.010028,1.148625808,568.954407,577.074341,0.001,-0.393,1.513,0,0.01679,1.136288629,0.385913,0.11369,21,1.1,0
0.778,0.781,13.533874,0.72,0.396,302.9040608,0.366745,0.229718,0.470571297,609.492432,623.026306,0.003,-0.389,1.501,0,0.218917,0.453898529,0.353416,0.121404,21,1.1,0
0.347,0.345,16.387634,0.728,0.395,308.4843864,0.39286,0.018102,1.140121742,583.625732,567.238098,0.002,-0.386,1.522,0,0.017443,1.135653582,0.391336,0.106254,21,1.1,0
0.783,0.772,13.547852,0.757,0.383,322.3870355,0.39215,0.230138,0.500194608,595.318115,608.865967,0.011,-0.4,1.553,0,0.220521,0.499578438,0.386563,0.114248,21,1.1,0
0.322,0.34,0.454284,-0.369,1.443,0,0.394576,0.024484,1.235755989,590.825989,591.280273,0.018,-0.367,1.43,0,0.026453,1.226197303,0.415949,0.110257,21,1.2,0
0.703,0.724,22.152161,-0.375,1.458,0,0.457794,0.233141,0.650457932,593.674316,615.826477,0.021,-0.384,1.464,0,0.237011,0.580222076,0.419496,0.110124,21,1.2,0
0.354,0.345,0.335266,-0.386,1.472,0,0.43424,0.019861,1.242145993,579.601318,579.936584,0.009,-0.382,1.461,0,0.019753,1.238986695,0.426913,0.101458,21,1.2,0
0.74,0.725,25.263794,-0.38,1.458,0,0.39014,0.228631,0.528303671,603.289246,628.55304,0.015,-0.387,1.472,0,0.22482,0.590993333,0.427919,0.108292,21,1.2,0
0.332,0.344,28.326416,-0.385,1.462,0,0.416305,0.016655,1.243901383,573.348572,601.674988,0.012,-0.381,1.463,0,0.021119,1.234726444,0.419184,0.113095,21,1.2,0
0.733,0.766,4.390686,-0.373,1.448,0,0.444058,0.233472,0.608784346,617.860535,622.251221,0.033,-0.385,1.465,0,0.227451,0.496310612,0.381507,0.111758,21,1.2,0
0.355,0.329,11.785218,-0.378,1.461,0,0.44133,0.018555,1.244451775,598.646912,586.861694,0.026,-0.389,1.469,0,0.021833,1.230685342,0.399266,0.107016,21,1.2,0
0.733,0.742,5.606506,-0.373,1.446,0,0.419485,0.237043,0.571396291,612.615906,618.222412,0.009,-0.392,1.455,0,0.230466,0.549727468,0.408749,0.103443,21,1.2,0
0.348,0.343,19.176636,-0.389,1.448,0,0.43415,0.02034,1.241987278,583.586243,564.409607,0.005,-0.373,1.44,0,0.018929,1.238173567,0.420465,0.089433,21,1.2,0
0.736,0.744,34.153198,-0.374,1.463,0,0.424159,0.230645,0.577848427,599.617615,633.770813,0.008,-0.364,1.444,0,0.221362,0.52364904,0.389345,0.095637,21,1.2,0
0.342,0.33,9.053589,-0.383,1.446,0,0.423903,0.013683,1.247544084,582.842346,573.788757,0.012,-0.385,1.462,0,0.022631,1.231121421,0.405527,0.108988,21,1.2,0
0.738,0.753,7.759033,-0.378,1.428,0,0.395706,0.228802,0.535154719,630.363037,622.604004,0.015,-0.368,1.43,0,0.226439,0.538192178,0.405295,0.103783,21,1.2,0
0.334,0.323,13.139405,-0.358,1.421,0,0.414664,0.020758,1.239587113,593.728516,580.589111,0.011,-0.358,1.41,0,0.017755,1.233185743,0.394115,0.109283,21,1.2,0
0.74,0.744,9.579773,-0.371,1.42,0,0.395877,0.233034,0.535766411,611.377319,620.957092,0.004,-0.38,1.441,0,0.228975,0.47323364,0.351942,0.113021,21,1.2,0
0.348,0.344,25.662415,-0.366,1.415,0,0.428645,0.017666,1.24365319,584.794983,559.132568,0.004,-0.373,1.42,0,0.025646,1.230122541,0.423497,0.118704,21,1.2,0
0.733,0.708,1.234619,-0.368,1.434,0,0.402168,0.230625,0.547843648,617.924988,616.690369,0.025,-0.382,1.428,0,0.229049,0.610651443,0.432635,0.10721,21,1.2,0
0.343,0.351,7.409546,-0.382,1.451,0,0.42414,0.013826,1.248257098,579.744751,572.335205,0.008,-0.379,1.456,0,0.020359,1.237223223,0.432471,0.116164,21,1.2,0
0.736,0.726,9.662598,-0.375,1.43,0,0.398696,0.230529,0.539264953,628.608032,638.27063,0.01,-0.386,1.443,0,0.232505,0.589768917,0.426968,0.121897,21,1.2,0
0.329,0.347,13.926148,-0.372,1.448,0,0.40276,0.020284,1.241042451,582.595703,596.521851,0.018,-0.374,1.435,0,0.025973,1.22905602,0.423108,0.10839,21,1.2,0
0.729,0.733,0.051269,-0.387,1.453,0,0.413779,0.232757,0.567777982,598.843323,598.894592,0.004,-0.375,1.453,0,0.22987,0.527425819,0.386358,0.107962,21,1.2,0
0.349,0.361,41.742127,-0.374,1.411,0,0.435214,0.019162,1.244863699,627.791321,586.049194,0.012,-0.379,1.421,0,0.024403,1.23637713,0.444316,0.095531,21,1.2,0
0.744,0.703,30.578552,-0.369,1.448,0,0.399152,0.233408,0.536491204,592.392151,622.970703,0.041,-0.363,1.431,0,0.231419,0.666000384,0.468721,0.101049,21,1.2,0
0.331,0.361,19.152893,-0.381,1.452,0,0.408485,0.019647,1.239544978,569.772461,588.925354,0.03,-0.379,1.455,0,0.022687,1.236105645,0.444339,0.110834,21,1.2,0
0.749,0.703,12.380555,-0.375,1.429,0,0.378938,0.227857,0.508975159,599.88623,612.266785,0.046,-0.385,1.44,0,0.225164,0.564155123,0.397014,0.146142,21,1.2,0
0.323,0.331,15.778077,-0.374,1.453,0,0.396933,0.019159,1.242106303,582.80658,567.028503,0.008,-0.362,1.444,0,0.024151,1.226107751,0.40374,0.120296,21,1.2,0
0.695,0.727,26.265503,-0.379,1.458,0,0.425611,0.233159,0.613212928,599.291687,625.55719,0.032,-0.379,1.447,0,0.224547,0.537336804,0.388676,0.133695,21,1.2,0
0.353,0.352,3.230224,-0.378,1.454,0,0.440657,0.016355,1.242308349,566.136536,569.36676,0.001,-0.384,1.458,0,0.023294,1.233675599,0.437217,0.117586,21,1.2,0
0.72,0.698,35.213013,-0.381,1.453,0,0.419454,0.227476,0.583808003,605.052002,640.265015,0.022,-0.375,1.458,0,0.227104,0.687583728,0.477246,0.10855,21,1.2,0
0.339,0.332,22.572571,-0.374,1.437,0,0.419964,0.022932,1.237280024,581.884155,604.456726,0.007,-0.388,1.458,0,0.026707,1.227629342,0.410258,0.103382,21,1.2,0
0.694,0.718,11.394654,-0.377,1.437,0,0.502553,0.234616,0.72403276,612.106262,623.500916,0.024,-0.381,1.443,0,0.22746,0.670070609,0.478202,0.11004,21,1.2,0
0.34,0.335,8.685608,-0.372,1.441,0,0.422363,0.018303,1.24359212,584.923523,593.609131,0.005,-0.374,1.439,0,0.022358,1.229351704,0.411132,0.113591,21,1.2,0
0.698,0.72,11.305542,-0.375,1.439,0,0.505381,0.231832,0.727783133,621.224548,632.53009,0.022,-0.384,1.448,0,0.229766,0.658796229,0.47377,0.110243,21,1.2,0
0.355,0.349,10.483032,-0.374,1.439,0,0.439671,0.01876,1.239815128,580.348694,569.865662,0.006,-0.386,1.448,0,0.030365,1.224590399,0.427402,0.111445,21,1.2,0
0.729,0.726,9.269776,-0.369,1.446,0,0.472969,0.232609,0.648463361,614.527344,605.257568,0.003,-0.387,1.451,0,0.224681,0.635860634,0.459701,0.107433,21,1.2,0
0.347,0.343,10.386169,-0.386,1.471,0,0.429285,0.016354,1.245360617,582.615601,593.00177,0.004,-0.379,1.462,0,0.018363,1.237002812,0.426233,0.116619,21,1.2,0
0.717,0.709,20.83551,-0.39,1.448,0,0.423388,0.22923,0.589008861,625.082764,645.918274,0.008,-0.387,1.456,0,0.22954,0.585412515,0.414914,0.124357,21,1.2,0
0.346,0.347,1.479248,-0.379,1.454,0,0.429896,0.014948,1.246975189,582.10675,580.627502,0.001,-0.379,1.452,0,0.016729,1.237242209,0.426416,0.133152,21,1.2,0
0.714,0.721,25.759888,-0.385,1.458,0,0.424283,0.230714,0.593966093,608.43219,634.192078,0.007,-0.378,1.453,0,0.223356,0.583601951,0.419646,0.124328,21,1.2,0
0.345,0.356,22.229065,-0.377,1.448,0,0.429529,0.014227,1.245811997,596.364502,574.135437,0.011,-0.381,1.456,0,0.020519,1.238123139,0.438974,0.107567,21,1.2,0
0.743,0.74,33.235901,-0.374,1.452,0,0.406917,0.228719,0.550465146,608.570923,641.806824,0.003,-0.379,1.44,0,0.227621,0.541689115,0.40025,0.121679,21,1.2,0
0.332,0.313,0.889771,-0.39,1.462,0,0.415828,0.017167,1.242550096,580.648438,579.758667,0.019,-0.38,1.459,0,0.025823,1.227890038,0.385782,0.122601,21,1.2,0
0.702,0.711,26.698365,-0.378,1.455,0,0.471405,0.237263,0.6740402,631.302979,604.604614,0.009,-0.372,1.448,0,0.22921,0.620889796,0.439842,0.117802,21,1.2,0
0.349,0.342,9.590454,-0.386,1.461,0,0.43523,0.015576,1.244576649,597.337524,587.74707,0.007,-0.375,1.454,0,0.018542,1.236423306,0.426029,0.114233,21,1.2,0
0.722,0.719,27.806031,-0.379,1.449,0,0.388785,0.230418,0.540682292,609.200195,637.006226,0.003,-0.384,1.466,0,0.228561,0.579563785,0.413782,0.129796,21,1.2,0
0.339,0.355,2.726623,-0.372,1.451,0,0.42126,0.017969,1.240358748,582.674988,585.401611,0.016,-0.387,1.447,0,0.020252,1.235328368,0.437973,0.114355,21,1.2,0
0.728,0.718,5.873962,-0.387,1.426,0,0.415584,0.236475,0.570015486,622.246521,628.120483,0.01,-0.382,1.459,0,0.227952,0.575400945,0.41368,0.118986,21,1.2,0
0.35,0.352,30.037354,-0.361,1.403,0,0.435348,0.017842,1.245061786,606.996216,576.958862,0.002,-0.38,1.393,0,0.02124,1.238209991,0.432772,0.121109,21,1.2,0
0.738,0.712,1.9328,-0.371,1.418,0,0.39779,0.231626,0.542899417,622.985779,624.918579,0.026,-0.354,1.404,0,0.233186,0.617172773,0.44042,0.107829,21,1.2,0
0.313,0.343,6.02716,-0.38,1.451,0,0.388759,0.023486,1.236709666,582.002014,575.974854,0.03,-0.362,1.42,0,0.026511,1.227334425,0.41634,0.116274,21,1.2,0
0.751,0.744,16.026672,-0.385,1.443,0,0.423835,0.225172,0.566197963,597.577881,613.604553,0.007,-0.371,1.447,0,0.230903,0.594661113,0.442,0.111111,21,1.2,0
0.323,0.331,17.9057,-0.377,1.447,0,0.39815,0.028675,1.228583665,603.53717,585.63147,0.008,-0.386,1.448,0,0.020778,1.234466541,0.406733,0.103733,21,1.2,0
0.737,0.727,48.736451,-0.385,1.455,0,0.42803,0.231274,0.584359328,576.328674,625.065125,0.01,-0.382,1.452,0,0.235304,0.574326549,0.41854,0.12446,21,1.2,0
0.341,0.359,5.742248,-0.38,1.449,0,0.422694,0.016914,1.244396413,589.700134,583.957886,0.018,-0.383,1.451,0,0.020462,1.238454676,0.445305,0.100573,21,1.2,0
0.739,0.723,7.808777,-0.382,1.461,0,0.400815,0.229961,0.54225363,609.040466,616.849243,0.016,-0.39,1.461,0,0.226882,0.579401537,0.416548,0.104323,21,1.2,0
0.342,0.348,5.616028,-0.38,1.441,0,0.428901,0.017929,1.244485561,581.258667,575.642639,0.006,-0.382,1.452,0,0.021756,1.23397755,0.431256,0.117497,21,1.2,0
0.342,0.332,20.838379,-0.374,1.401,0,0.458915,0.018084,1.351008323,617.107483,596.269104,0.01,-0.376,1.399,0,0.024421,1.33416203,0.446163,0.110482,21,1.3,0
0.705,0.713,6.617798,-0.369,1.395,0,0.414906,0.23354,0.589621143,630.956421,624.338623,0.008,-0.362,1.382,0,0.221417,0.595182445,0.421735,0.103776,21,1.3,0
0.332,0.334,1.458984,-0.364,1.374,0,0.452261,0.017512,1.351283023,625.037292,623.578308,0.002,-0.352,1.379,0,0.014847,1.348324775,0.451348,0.110615,21,1.3,0
0.692,0.685,13.931946,-0.354,1.381,0,0.448976,0.235667,0.651406409,640.02832,653.960266,0.007,-0.369,1.366,0,0.217746,0.630732809,0.431721,0.114805,21,1.3,0
0.328,0.335,1.85675,-0.353,1.369,0,0.444296,0.018661,1.347830773,602.538696,600.681946,0.007,-0.346,1.377,0,0.020903,1.338144223,0.447708,0.106445,21,1.3,0
0.687,0.693,22.074036,-0.371,1.387,0,0.440131,0.239675,0.643769464,603.1427,625.216736,0.006,-0.351,1.365,0,0.22378,0.638106203,0.442226,0.100342,21,1.3,0
0.335,0.324,17.877991,-0.366,1.391,0,0.448979,0.026126,1.34285047,589.200256,607.078247,0.011,-0.366,1.397,0,0.022892,1.331888222,0.425462,0.112827,21,1.3,0
0.675,0.688,7.76648,-0.364,1.379,0,0.480534,0.231978,0.713291787,623.822876,616.056396,0.013,-0.363,1.37,0,0.225911,0.665881704,0.4577,0.135364,21,1.3,0
0.328,0.333,8.757386,-0.36,1.385,0,0.444277,0.018133,1.347700725,587.434753,596.192139,0.005,-0.359,1.395,0,0.01865,1.340553394,0.448585,0.105086,21,1.3,0
0.71,0.667,26.426758,-0.36,1.387,0,0.386429,0.228385,0.545072711,618.725769,645.152527,0.043,-0.366,1.373,0,0.21842,0.663619294,0.43942,0.08677,21,1.3,0
0.313,0.35,16.973694,-0.361,1.37,0,0.414958,0.0244,1.341208232,598.374756,615.34845,0.037,-0.347,1.369,0,0.024127,1.335817309,0.466818,0.116378,21,1.3,0
0.671,0.677,11.23584,-0.37,1.39,0,0.479625,0.23041,0.71169079,622.197021,633.432861,0.006,-0.362,1.38,0,0.231432,0.691674922,0.465774,0.113739,21,1.3,0
0.35,0.328,0.556397,-0.362,1.379,0,0.473198,0.01874,1.353239815,617.666077,617.10968,0.022,-0.362,1.388,0,0.023193,1.331007097,0.438483,0.086323,21,1.3,0
0.704,0.703,6.939209,-0.361,1.416,0,0.413682,0.225214,0.591663649,620.673279,613.73407,0.001,-0.37,1.403,0,0.225933,0.574687136,0.403986,0.092798,21,1.3,0
0.32,0.335,45.93866,-0.383,1.388,0,0.430885,0.019296,1.348132277,589.607727,635.546387,0.015,-0.337,1.365,0,0.020577,1.342180573,0.449066,0.107319,21,1.3,0
0.679,0.682,13.837829,-0.362,1.397,0,0.446567,0.233285,0.657653741,627.026917,640.864746,0.003,-0.37,1.408,0,0.225362,0.677709698,0.460191,0.109246,21,1.3,0
0.337,0.331,2.036011,-0.366,1.396,0,0.457699,0.02245,1.348060284,614.671143,612.635132,0.006,-0.372,1.394,0,0.016557,1.34355117,0.442958,0.116603,21,1.3,0
0.696,0.684,3.70221,-0.363,1.391,0,0.442178,0.231982,0.637182919,635.338745,639.040955,0.012,-0.368,1.401,0,0.222085,0.656111543,0.448214,0.121426,21,1.3,0
0.336,0.343,24.041199,-0.364,1.394,0,0.452927,0.017082,1.353175129,610.216858,586.175659,0.007,-0.365,1.402,0,0.016354,1.342284923,0.462719,0.09188,21,1.3,0
0.695,0.692,8.019592,-0.367,1.416,0,0.433737,0.234842,0.624685158,650.840027,642.820435,0.003,-0.368,1.416,0,0.221867,0.624388514,0.430095,0.092984,21,1.3,0
0.314,0.326,16.088257,-0.367,1.4,0,0.421636,0.0254,1.341338102,575.660522,591.748779,0.012,-0.363,1.399,0,0.019052,1.340478169,0.435137,0.109516,21,1.3,0
0.686,0.675,35.646057,-0.361,1.406,0,0.458089,0.237625,0.669999063,602.597168,638.243225,0.011,-0.378,1.404,0,0.22114,0.697019663,0.469474,0.114455,21,1.3,0
0.338,0.33,1.078918,-0.376,1.413,0,0.455708,0.027576,1.343136966,611.397644,610.318726,0.008,-0.362,1.416,0,0.018757,1.340860678,0.441971,0.117311,21,1.3,0
0.677,0.701,4.64325,-0.376,1.423,0,0.481885,0.23236,0.715234232,621.775085,626.418335,0.024,-0.376,1.439,0,0.2247,0.619977631,0.433438,0.125226,21,1.3,0
0.337,0.321,1.766602,-0.37,1.411,0,0.452615,0.015114,1.352041165,599.369995,601.136597,0.016,-0.394,1.405,0,0.019837,1.335177424,0.43336,0.111423,21,1.3,0
0.663,0.694,6.858887,-0.354,1.373,0,0.488074,0.24015,0.734442151,637.253174,630.394287,0.031,-0.346,1.372,0,0.221252,0.654534284,0.450976,0.109242,21,1.3,0
0.363,0.33,31.154785,-0.359,1.389,0,0.492935,0.020312,1.351843668,633.530273,602.375488,0.033,-0.367,1.4,0,0.018647,1.340710961,0.441929,0.114869,21,1.3,0
0.731,0.719,0.074035,-0.362,1.412,0,0.419537,0.236991,0.575624137,616.927856,616.853821,0.012,-0.368,1.407,0,0.226261,0.578360555,0.415905,0.10722,21,1.3,0
0.306,0.339,5.473389,-0.383,1.416,0,0.411427,0.017768,1.350560714,599.422974,593.949585,0.033,-0.359,1.405,0,0.0265,1.333146457,0.452372,0.094404,21,1.3,0
0.686,0.666,6.256653,-0.373,1.422,0,0.450734,0.234756,0.65924642,613.288147,619.5448,0.02,-0.376,1.418,0,0.223803,0.739251185,0.490295,0.100608,21,1.3,0
0.339,0.334,9.338806,-0.377,1.404,0,0.459659,0.01722,1.35308912,597.867798,607.206604,0.005,-0.365,1.413,0,0.022133,1.334799509,0.446511,0.110892,21,1.3,0
0.686,0.697,6.013001,-0.367,1.398,0,0.468346,0.235268,0.684366907,630.595886,636.608887,0.011,-0.378,1.391,0,0.223068,0.627289218,0.434975,0.131081,21,1.3,0
0.353,0.335,18.902832,-0.344,1.367,0,0.480553,0.016516,1.35466548,589.844727,608.747559,0.018,-0.365,1.38,0,0.023064,1.339543668,0.448066,0.113388,21,1.3,0
0.683,0.699,15.812317,-0.363,1.395,0,0.483313,0.230397,0.71142523,639.718994,623.906677,0.016,-0.362,1.394,0,0.224192,0.649762197,0.45384,0.104665,21,1.3,0
0.343,0.332,34.237243,-0.367,1.394,0,0.466989,0.017656,1.35479474,623.21759,588.980347,0.011,-0.361,1.398,0,0.01938,1.339612448,0.448245,0.119597,21,1.3,0
0.688,0.709,12.148742,-0.367,1.407,0,0.469155,0.231142,0.680534639,637.254761,649.403503,0.021,-0.372,1.413,0,0.221397,0.639097509,0.449771,0.121443,21,1.3,0
0.338,0.328,16.508484,-0.375,1.419,0,0.45269,0.017364,1.352536776,585.534424,602.042908,0.01,-0.375,1.421,0,0.021561,1.337081374,0.440623,0.097674,21,1.3,0
0.702,0.688,10.957824,-0.373,1.401,0,0.444216,0.234294,0.630701409,626.232117,637.189941,0.014,-0.375,1.398,0,0.226598,0.672866222,0.463606,0.099936,21,1.3,0
0.339,0.345,9.316895,-0.358,1.387,0,0.453448,0.013158,1.354261805,594.15155,603.468445,0.006,-0.362,1.396,0,0.021022,1.340730405,0.461997,0.104903,21,1.3,0
0.721,0.705,7.616516,-0.36,1.394,0,0.399183,0.231655,0.551015185,628.780273,621.163757,0.016,-0.367,1.394,0,0.21936,0.604993028,0.425662,0.102992,21,1.3,0
0.324,0.342,27.643433,-0.359,1.388,0,0.43341,0.015576,1.355470219,616.249207,588.605774,0.018,-0.368,1.395,0,0.017515,1.344299744,0.456668,0.090945,21,1.3,0
0.689,0.704,4.820312,-0.363,1.397,0,0.470591,0.234089,0.682500817,639.599548,634.779236,0.015,-0.366,1.396,0,0.220589,0.632546854,0.44553,0.094112,21,1.3,0
0.339,0.33,11.545716,-0.379,1.4,0,0.457965,0.023364,1.34901949,605.096069,616.641785,0.009,-0.355,1.383,0,0.018187,1.339994113,0.441691,0.0925,21,1.3,0
