step_time_left,step_time_right,force_asymmetry,stance_time_left,swing_time_left,impulse_left,stride_length_left,vertical_disp_left,foot_velocity_left,peak_force_left,peak_force_right,step_time_diff,stance_time_right,swing_time_right,impulse_right,vertical_disp_right,foot_velocity_right,stride_length_right,step_width,subject,speed,target
0.924,0.8944,108.2792355,-0.35,1.361,0,0.292418,0.1492428,0.448752836,743.155273,670.969116,0.056,-0.368,1.372,0,0.1508028,0.400077011,0.28815525,0.174611,16,1.3,1
0.372,0.346,83.602539,-0.368,1.38,0,0.46539,0.074701,1.275014104,949.036865,865.434326,0.026,-0.36,1.382,0,0.061524,1.292953831,0.448066,0.171729,16,1.3,0
0.938,0.8749,18.5688165,-0.357,1.374,0,0.3069024,0.1500762,0.466132605,751.436279,739.057068,0.006,-0.368,1.38,0,0.1518906,0.480389713,0.34108725,0.157315,16,1.3,1
0.504,0.4875,96.6806025,-0.362,1.378,0,0.317842,0.0427536,0.894275393,939.514648,875.060913,0.03,-0.366,1.384,0,0.030243,0.9164476,0.36595575,0.16762,16,1.3,1
0.681,0.661,40.32837,-0.355,1.377,0,0.450387,0.247278,0.67143115,716.004211,756.332581,0.02,-0.375,1.394,0,0.253674,0.681796822,0.445866,0.18972,16,1.3,0
0.351,0.339,22.178711,-0.353,1.377,0,0.449922,0.055675,1.296010094,865.425293,843.246582,0.012,-0.382,1.4,0,0.071115,1.271791826,0.426199,0.15664,16,1.3,0
0.649,0.67,45.481384,-0.363,1.386,0,0.451576,0.247768,0.699880026,750.336609,704.855225,0.021,-0.37,1.376,0,0.253239,0.655935931,0.433073,0.162565,16,1.3,0
0.365,0.349,97.530701,-0.374,1.41,0,0.4633,0.069181,1.284456974,954.098206,856.567505,0.016,-0.36,1.387,0,0.055835,1.300810412,0.451612,0.159084,16,1.3,0
0.65,0.671,18.842956,-0.379,1.408,0,0.438248,0.244753,0.683864185,758.499084,739.656128,0.021,-0.358,1.403,0,0.254781,0.64666598,0.429129,0.1702,16,1.3,0
0.362,0.342,39.662476,-0.371,1.396,0,0.46271,0.066887,1.281760111,868.760315,829.097839,0.02,-0.37,1.4,0,0.065836,1.27984852,0.43629,0.184818,16,1.3,0
0.658,0.646,17.791199,-0.357,1.389,0,0.471873,0.248337,0.728934698,740.215515,722.424316,0.012,-0.378,1.408,0,0.252121,0.786444373,0.502548,0.166719,16,1.3,0
0.346,0.357,35.169738,-0.371,1.403,0,0.434899,0.068979,1.277195543,921.927795,886.758057,0.011,-0.373,1.407,0,0.056004,1.298273079,0.4572,0.18381,16,1.3,0
0.665,0.67,56.391296,-0.372,1.381,0,0.456607,0.246872,0.695054916,704.172913,760.564209,0.005,-0.374,1.398,0,0.252263,0.725259722,0.481786,0.186307,16,1.3,0
0.348,0.348,12.299438,-0.358,1.387,0,0.437535,0.075342,1.269853951,911.717773,899.418335,0,-0.363,1.37,0,0.058877,1.296557044,0.449721,0.16443,16,1.3,0
0.663,0.656,6.115478,-0.375,1.398,0,0.448554,0.250623,0.68445732,707.274536,701.159058,0.007,-0.371,1.41,0,0.252195,0.715270477,0.464541,0.160339,16,1.3,0
0.4942,0.4615,15.8749695,-0.369,1.405,0,0.3058146,0.0447564,0.887184982,882.681274,893.264587,0.004,-0.381,1.409,0,0.0413844,0.895484411,0.33643575,0.1686,16,1.3,1
0.662,0.674,19.869995,-0.365,1.393,0,0.471126,0.253493,0.717523796,712.384155,692.51416,0.012,-0.378,1.397,0,0.252938,0.676098731,0.45081,0.167511,16,1.3,0
0.5096,0.4433,115.867401,-0.375,1.404,0,0.3159821,0.044817,0.890456607,920.653015,843.408081,0.046,-0.367,1.395,0,0.039297,0.897918004,0.323175,0.167196,16,1.3,1
0.9044,0.8762,33.894195,-0.376,1.397,0,0.3094091,0.1497486,0.482882401,723.262756,700.666626,0.056,-0.363,1.4,0,0.1534932,0.433114307,0.30865875,0.172145,16,1.3,1
0.369,0.35,67.749817,-0.366,1.393,0,0.451017,0.08204,1.257311871,895.192932,827.443115,0.019,-0.363,1.382,0,0.059179,1.291002009,0.447646,0.205069,16,1.3,0
0.657,0.678,4.310547,-0.364,1.39,0,0.418449,0.252909,0.647511215,692.699768,697.010315,0.021,-0.363,1.385,0,0.251107,0.622332231,0.414995,0.191568,16,1.3,0
0.359,0.34,20.306091,-0.366,1.395,0,0.454733,0.069191,1.278773131,869.729858,849.423767,0.019,-0.364,1.392,0,0.071219,1.266560011,0.424403,0.173113,16,1.3,0
0.649,0.67,78.648376,-0.371,1.389,0,0.467248,0.249071,0.733387111,735.901245,657.252869,0.021,-0.361,1.392,0,0.248249,0.627476625,0.413596,0.16064,16,1.3,0
0.364,0.357,46.613953,-0.363,1.371,0,0.462107,0.067897,1.280359137,906.310913,859.69696,0.007,-0.368,1.371,0,0.059596,1.295921581,0.462455,0.178992,16,1.3,0
0.684,0.679,45.597168,-0.371,1.391,0,0.405713,0.250517,0.600993836,698.068665,743.665833,0.005,-0.357,1.382,0,0.250484,0.626859051,0.421936,0.179961,16,1.3,0
0.4886,0.4654,83.4971925,-0.361,1.391,0,0.3102351,0.0405366,0.897282998,917.793213,862.128418,0.018,-0.364,1.401,0,0.0429594,0.894512654,0.33573,0.176148,16,1.3,1
0.676,0.677,6.048584,-0.358,1.396,0,0.464415,0.245345,0.697392284,720.034302,726.082886,0.001,-0.381,1.391,0,0.251408,0.648481641,0.434735,0.169023,16,1.3,0
0.358,0.347,78.513306,-0.378,1.378,0,0.462082,0.061389,1.295588403,952.781189,874.267883,0.011,-0.366,1.392,0,0.076162,1.265856416,0.429678,0.160404,16,1.3,0
0.663,0.701,93.689575,-0.357,1.391,0,0.478738,0.249084,0.731728893,780.609741,686.920166,0.038,-0.362,1.389,0,0.252822,0.620887003,0.426582,0.179135,16,1.3,0
0.367,0.336,143.358825,-0.356,1.391,0,0.480522,0.053751,1.307600427,958.545715,815.18689,0.031,-0.379,1.404,0,0.070027,1.276592935,0.421567,0.166018,16,1.3,0
0.666,0.679,131.047974,-0.376,1.4,0,0.483607,0.247501,0.732693831,804.267273,673.219299,0.013,-0.369,1.405,0,0.252122,0.693555008,0.46537,0.143994,16,1.3,0
0.4956,0.4472,97.3564455,-0.365,1.393,0,0.3215331,0.032544,0.912652049,916.271057,851.36676,0.02,-0.373,1.393,0,0.0368388,0.904026955,0.330768,0.171141,16,1.3,1
0.683,0.676,8.663147,-0.366,1.4,0,0.446952,0.246208,0.662190923,738.490845,729.827698,0.007,-0.374,1.407,0,0.253987,0.700660912,0.468496,0.171826,16,1.3,0
0.4984,0.4745,53.9661255,-0.368,1.399,0,0.3118612,0.044592,0.891396259,909.518677,873.54126,0.018,-0.372,1.402,0,0.035034,0.910414141,0.3530775,0.16755,16,1.3,1
0.68,0.659,37.916931,-0.372,1.383,0,0.437559,0.251564,0.653726434,715.789795,753.706726,0.021,-0.374,1.4,0,0.252477,0.659419078,0.430531,0.156993,16,1.3,0
0.345,0.341,38.160828,-0.354,1.379,0,0.435906,0.067267,1.279319317,835.880493,874.041321,0.004,-0.369,1.387,0,0.070927,1.27292231,0.426613,0.191621,16,1.3,0
0.9086,0.8814,21.893097,-0.362,1.407,0,0.3326204,0.1493256,0.517204365,700.752808,686.15741,0.058,-0.368,1.411,0,0.1542618,0.496688584,0.357486,0.181012,16,1.3,1
0.5082,0.4576,148.5660105,-0.359,1.363,0,0.3281901,0.0369438,0.907546424,929.478638,830.434631,0.022,-0.392,1.403,0,0.0405864,0.897344824,0.33242475,0.165367,16,1.3,1
0.9338,0.8736,136.6054695,-0.366,1.366,0,0.3469277,0.15186,0.52606229,792.291443,701.22113,0.01,-0.361,1.37,0,0.1521216,0.491604493,0.35165175,0.159492,16,1.3,1
0.36,0.354,58.435547,-0.356,1.378,0,0.458199,0.067253,1.287379806,923.331909,864.896362,0.006,-0.362,1.373,0,0.059447,1.293101107,0.448416,0.179654,16,1.3,0
0.667,0.69,58.937073,-0.358,1.375,0,0.414789,0.249564,0.627755359,750.638428,691.701355,0.023,-0.364,1.389,0,0.252092,0.597595336,0.407368,0.16868,16,1.3,0
0.359,0.343,18.044068,-0.356,1.389,0,0.448555,0.069151,1.279824306,918.96106,900.916992,0.016,-0.372,1.396,0,0.073952,1.271288931,0.431994,0.165394,16,1.3,0
0.9436,0.8658,52.1075145,-0.369,1.379,0,0.3164553,0.1442976,0.474995527,723.447449,688.709106,0.016,-0.374,1.391,0,0.1489278,0.447645695,0.31286175,0.145019,16,1.3,1
0.4984,0.4745,235.236054,-0.362,1.372,0,0.3186708,0.0371064,0.906452565,964.572388,807.748352,0.018,-0.365,1.37,0,0.0384624,0.902676245,0.349527,0.175089,16,1.3,1
0.682,0.66,6.250977,-0.356,1.371,0,0.408249,0.248224,0.605765257,747.74939,741.498413,0.022,-0.358,1.382,0,0.256227,0.680956298,0.444092,0.150013,16,1.3,0
0.35,0.368,17.045837,-0.35,1.369,0,0.443553,0.067238,1.282501364,889.151245,872.105408,0.018,-0.369,1.381,0,0.052721,1.305733004,0.479986,0.181099,16,1.3,0
0.686,0.669,79.799195,-0.357,1.384,0,0.413794,0.250771,0.612702407,691.467407,771.266602,0.017,-0.371,1.389,0,0.251888,0.64484932,0.428398,0.175374,16,1.3,0
0.4802,0.4602,32.932068,-0.369,1.393,0,0.3099194,0.0335754,0.905969887,883.892883,861.938171,0.022,-0.376,1.402,0,0.0315348,0.913780806,0.340227,0.170806,16,1.3,1
0.352,0.347,61.074402,-0.354,1.341,0,0.477754,0.072816,1.382776331,972.157959,911.083557,0.005,-0.35,1.342,0,0.07118,1.383680545,0.478735,0.17678,16,1.4,0
0.643,0.644,14.854431,-0.351,1.328,0,0.466628,0.249918,0.733188656,732.845764,717.991333,0.001,-0.362,1.339,0,0.251198,0.756997085,0.482598,0.148035,16,1.4,0
0.346,0.344,72.143066,-0.355,1.353,0,0.466345,0.076334,1.371698133,972.247192,900.104126,0.002,-0.348,1.33,0,0.067623,1.383582173,0.465258,0.159774,16,1.4,0
0.896,0.819,33.8431095,-0.364,1.349,0,0.3324601,0.1504908,0.526863328,738.319092,715.757019,0.02,-0.355,1.351,0,0.1531722,0.537867063,0.35931225,0.141375,16,1.4,1
0.338,0.346,2.344849,-0.357,1.357,0,0.454723,0.079761,1.359146794,943.529602,941.184753,0.008,-0.35,1.349,0,0.074757,1.374811255,0.475046,0.159786,16,1.4,0
0.639,0.653,0.377137,-0.359,1.348,0,0.466139,0.248721,0.745490689,705.922913,705.545776,0.014,-0.365,1.352,0,0.257219,0.728960878,0.467465,0.147876,16,1.4,0
0.4858,0.455,129.7168575,-0.355,1.325,0,0.333179,0.0434496,0.963582337,966.654236,880.176331,0.006,-0.351,1.334,0,0.0392892,0.973759426,0.3615705,0.149372,16,1.4,1
0.9226,0.8138,4.695465,-0.349,1.326,0,0.3309355,0.150894,0.508400284,758.795471,755.665161,0.066,-0.348,1.329,0,0.1531344,0.599583305,0.3980985,0.136568,16,1.4,1
0.338,0.354,11.856262,-0.333,1.309,0,0.448085,0.079498,1.359785843,923.173157,935.029419,0.016,-0.35,1.327,0,0.064708,1.39057503,0.48912,0.145631,16,1.4,0
0.9058,0.8476,65.1752925,-0.34,1.331,0,0.3374392,0.1506954,0.526771803,697.902832,741.353027,0.01,-0.361,1.337,0,0.1523214,0.518891455,0.36078825,0.151719,16,1.4,1
0.483,0.4524,56.3825685,-0.355,1.331,0,0.3253873,0.0463326,0.956871143,941.10791,903.519531,0.006,-0.355,1.327,0,0.0392094,0.972632714,0.35596425,0.160499,16,1.4,1
0.653,0.649,39.119202,-0.353,1.313,0,0.457694,0.249123,0.715061899,710.840759,749.959961,0.004,-0.344,1.317,0,0.24904,0.711154913,0.457401,0.143341,16,1.4,0
0.4774,0.4472,17.619507,-0.343,1.325,0,0.3243366,0.0418884,0.96536182,902.615845,890.869507,0.006,-0.344,1.327,0,0.0412374,0.97092147,0.35494725,0.147373,16,1.4,1
0.647,0.61,18.016601,-0.35,1.341,0,0.445844,0.246289,0.694613227,729.00592,710.989319,0.037,-0.357,1.336,0,0.258261,0.817823097,0.49354,0.151024,16,1.4,0
0.4662,0.468,85.051209,-0.348,1.334,0,0.3052385,0.0508086,0.942906,953.094604,1009.79541,0.054,-0.355,1.343,0,0.0349506,0.981999815,0.3760515,0.175346,16,1.4,1
0.8932,0.8398,179.785401,-0.35,1.344,0,0.3223528,0.1475916,0.513760707,645.560852,765.417786,0.016,-0.35,1.342,0,0.1549422,0.518968532,0.35505075,0.178186,16,1.4,1
0.349,0.33,11.91101,-0.353,1.33,0,0.47242,0.076502,1.368831253,907.094604,895.183594,0.019,-0.364,1.353,0,0.076438,1.368000862,0.444583,0.162187,16,1.4,0
0.619,0.64,70.609436,-0.346,1.327,0,0.49075,0.248198,0.801687544,739.2276,668.618164,0.021,-0.361,1.334,0,0.255065,0.779004058,0.492115,0.147511,16,1.4,0
0.353,0.335,47.348388,-0.349,1.327,0,0.469576,0.080436,1.362430234,960.639404,913.291016,0.018,-0.353,1.33,0,0.062409,1.394077375,0.462557,0.168589,16,1.4,0
0.8764,0.8333,26.6890875,-0.353,1.336,0,0.3346889,0.1457814,0.5440971,740.94635,723.153625,0.03,-0.352,1.332,0,0.154407,0.505761225,0.343458,0.145623,16,1.4,1
0.353,0.343,4.139283,-0.355,1.326,0,0.476529,0.081018,1.362998247,924.407471,920.268188,0.01,-0.358,1.344,0,0.066162,1.389532951,0.47451,0.155987,16,1.4,0
0.638,0.637,21.434204,-0.34,1.307,0,0.463627,0.243955,0.736424468,733.219299,754.653503,0.001,-0.354,1.324,0,0.253467,0.73783931,0.463195,0.148223,16,1.4,0
0.4732,0.4394,32.8507695,-0.345,1.324,0,0.3140725,0.0466602,0.952297604,933.28479,911.384277,0,-0.354,1.331,0,0.0460062,0.958332707,0.34407675,0.157885,16,1.4,1
0.63,0.624,1.856323,-0.346,1.314,0,0.491447,0.246113,0.790667025,712.962158,714.818481,0.006,-0.37,1.333,0,0.255592,0.792608511,0.48874,0.15752,16,1.4,0
0.334,0.347,55.444275,-0.344,1.319,0,0.452719,0.074096,1.370370014,978.969055,923.52478,0.013,-0.346,1.318,0,0.070475,1.381579435,0.471049,0.168861,16,1.4,0
0.636,0.632,51.906616,-0.345,1.331,0,0.47463,0.240493,0.756984416,693.902588,745.809204,0.004,-0.351,1.327,0,0.256327,0.813465179,0.506232,0.169303,16,1.4,0
0.344,0.341,14.625366,-0.358,1.318,0,0.46284,0.078453,1.36177121,907.737061,922.362427,0.003,-0.349,1.329,0,0.068983,1.383104239,0.471883,0.160516,16,1.4,0
0.634,0.657,10.118164,-0.333,1.314,0,0.466776,0.246513,0.746152936,707.08313,696.964966,0.023,-0.349,1.324,0,0.255778,0.643107064,0.415389,0.158283,16,1.4,0
0.49,0.4459,111.701661,-0.352,1.317,0,0.3327842,0.0431058,0.962230198,971.2099,896.742126,0.014,-0.358,1.32,0,0.04359,0.967417533,0.353076,0.153794,16,1.4,1
0.9142,0.8229,25.8993525,-0.356,1.321,0,0.2946335,0.1468014,0.460423617,724.097473,741.363708,0.04,-0.343,1.317,0,0.1549698,0.533407714,0.3550965,0.156555,16,1.4,1
0.34,0.343,18.703613,-0.344,1.337,0,0.451191,0.083638,1.350875696,914.692993,933.396606,0.003,-0.346,1.334,0,0.079168,1.366775294,0.464474,0.143149,16,1.4,0
0.8834,0.858,2.2559505,-0.337,1.309,0,0.3308634,0.1487754,0.529909581,699.515137,701.019104,0.058,-0.365,1.335,0,0.1513434,0.497887081,0.3467805,0.146518,16,1.4,1
0.4956,0.4355,61.6352235,-0.342,1.322,0,0.3310944,0.0452814,0.958731461,945.098145,904.007996,0.038,-0.347,1.332,0,0.046359,0.958247024,0.338766,0.157137,16,1.4,1
0.634,0.631,64.628601,-0.35,1.322,0,0.483057,0.25289,0.770579804,743.832642,679.204041,0.003,-0.362,1.342,0,0.249746,0.758917623,0.471444,0.159495,16,1.4,0
0.4928,0.4576,86.6152965,-0.336,1.29,0,0.335489,0.0465366,0.958102076,978.594727,920.851196,0,-0.363,1.299,0,0.0389058,0.977929769,0.36325875,0.170544,16,1.4,1
0.8918,0.8333,120.8185725,-0.339,1.314,0,0.323148,0.1483974,0.516175855,691.041748,771.587463,0.008,-0.328,1.308,0,0.1491906,0.518588664,0.35479125,0.167365,16,1.4,1
0.483,0.4303,100.1916495,-0.35,1.315,0,0.3290728,0.0422544,0.965176618,944.229492,877.435059,0.028,-0.355,1.326,0,0.0418212,0.964383536,0.33671325,0.138502,16,1.4,1
0.628,0.633,75.321289,-0.338,1.316,0,0.486629,0.249805,0.781301603,774.055603,698.734314,0.005,-0.345,1.322,0,0.250406,0.770208029,0.479866,0.165252,16,1.4,0
0.348,0.341,118.819031,-0.348,1.31,0,0.465934,0.076192,1.369590576,1003.833374,885.014343,0.007,-0.358,1.321,0,0.07568,1.373204674,0.467343,0.16936,16,1.4,0
0.619,0.65,33.650268,-0.341,1.312,0,0.504486,0.246789,0.823302895,729.295898,695.64563,0.031,-0.348,1.31,0,0.254244,0.691458885,0.442489,0.173005,16,1.4,0
0.4984,0.442,148.4979855,-0.354,1.327,0,0.3405444,0.041568,0.969478722,972.826721,873.828064,0.032,-0.348,1.337,0,0.0465864,0.957432291,0.3436065,0.177218,16,1.4,1
0.643,0.639,45.535278,-0.339,1.31,0,0.445714,0.245953,0.701704657,772.805847,727.270569,0.004,-0.355,1.324,0,0.248628,0.67831853,0.423062,0.156062,16,1.4,0
0.346,0.332,49.20575,-0.343,1.317,0,0.471078,0.07073,1.381613396,938.100037,888.894287,0.014,-0.357,1.329,0,0.072704,1.372878318,0.453794,0.156066,16,1.4,0
0.626,0.628,19.457703,-0.345,1.3,0,0.463901,0.24465,0.751838539,752.926819,733.469116,0.002,-0.362,1.31,0,0.253489,0.862047668,0.532475,0.163284,16,1.4,0
0.338,0.336,3.841919,-0.348,1.319,0,0.459833,0.074084,1.371300746,918.863098,915.021179,0.002,-0.329,1.293,0,0.069727,1.38078708,0.463929,0.144475,16,1.4,0
0.627,0.642,24.076233,-0.354,1.35,0,0.514337,0.250273,0.831859713,750.347473,726.27124,0.015,-0.345,1.339,0,0.249696,0.810108295,0.513709,0.142605,16,1.4,0
0.4802,0.442,41.0409855,-0.353,1.344,0,0.3258367,0.0458052,0.958797532,934.508118,907.147461,0.006,-0.365,1.35,0,0.0366246,0.97712624,0.352788,0.169357,16,1.4,1
0.636,0.632,10.019043,-0.363,1.366,0,0.482385,0.247661,0.770384409,736.182861,726.163818,0.004,-0.36,1.351,0,0.250162,0.683945269,0.424568,0.143915,16,1.4,0
0.476,0.4381,100.721283,-0.37,1.354,0,0.3226237,0.0440598,0.961518829,950.113831,882.966309,0.006,-0.357,1.358,0,0.04371,0.961424267,0.34562475,0.161254,16,1.4,1
0.628,0.638,35.257385,-0.353,1.325,0,0.463349,0.243086,0.748094651,759.127502,723.870117,0.01,-0.356,1.339,0,0.255479,0.783749107,0.491528,0.15237,16,1.4,0
0.344,0.342,23.293945,-0.346,1.317,0,0.45705,0.07823,1.365000837,921.236694,897.942749,0.002,-0.351,1.324,0,0.081532,1.363829181,0.462978,0.133856,16,1.4,0
0.638,0.628,26.082581,-0.337,1.328,0,0.468625,0.247038,0.742821426,721.40387,695.321289,0.01,-0.349,1.332,0,0.255468,0.784966827,0.483354,0.139242,16,1.4,0
0.476,0.4524,55.7889405,-0.349,1.328,0,0.3164777,0.050607,0.947761396,941.452881,904.260254,0.016,-0.367,1.34,0,0.0447408,0.962076234,0.35618625,0.152386,16,1.4,1
0.633,0.64,17.304809,-0.353,1.331,0,0.448984,0.246182,0.720859443,665.419617,682.724426,0.007,-0.349,1.348,0,0.249979,0.680612883,0.428983,0.165525,16,1.4,0
0.346,0.333,71.175598,-0.337,1.308,0,0.46811,0.072552,1.374041151,921.917786,850.742188,0.013,-0.37,1.329,0,0.076864,1.36502516,0.450403,0.180822,16,1.4,0
0.8694,0.8073,66.844116,-0.341,1.321,0,0.3145632,0.1479504,0.514098909,725.321106,680.758362,0,-0.355,1.323,0,0.1527486,0.553157363,0.3625785,0.181858,16,1.4,1
0.4844,0.4602,44.671326,-0.364,1.341,0,0.321531,0.0494904,0.947873454,935.250244,905.46936,0.016,-0.344,1.315,0,0.0412194,0.97089964,0.36540975,0.19296,16,1.4,1
0.635,0.614,58.983093,-0.373,1.356,0,0.471754,0.246136,0.756222857,731.997803,790.980896,0.021,-0.344,1.34,0,0.250041,0.88631299,0.535821,0.169556,16,1.4,0
0.329,0.349,31.275635,-0.347,1.326,0,0.443231,0.077208,1.364690277,898.744995,930.02063,0.02,-0.351,1.337,0,0.073571,1.377161333,0.475987,0.181572,16,1.4,0
0.648,0.621,7.4198,-0.349,1.334,0,0.459735,0.247981,0.717965709,726.185303,733.605103,0.027,-0.354,1.328,0,0.24704,0.78093395,0.478079,0.170077,16,1.4,0
0.642,0.341,223.198364,-0.349,1.31,0,0.455667,0.249812,0.722943176,701.28241,924.480774,0.301,-0.186,1.146,0,0.075911,1.476785025,0.50341,0.165583,16,1.5,0
0.327,0.618,182.642395,-0.345,1.295,0,0.470573,0.085615,1.452159358,901.410645,718.76825,0.291,-0.342,1.301,0,0.248187,0.84260901,0.512137,0.164103,16,1.5,0
0.8764,0.4576,380.7412725,-0.336,1.304,0,0.3266389,0.1525674,0.532099846,681.679382,935.506897,0.548,-0.338,1.29,0,0.0428262,1.042371737,0.39251925,0.172999,16,1.5,1
0.4592,0.8021,196.016418,-0.352,1.306,0,0.3293857,0.0447366,1.027249814,880.267334,749.589722,0.578,-0.35,1.31,0,0.1495038,0.560076471,0.3643515,0.16988,16,1.5,1
0.8596,0.416,220.441773,-0.346,1.309,0,0.3524962,0.1484652,0.580351285,751.774536,898.735718,0.588,-0.343,1.303,0,0.0449796,1.031943499,0.349035,0.157483,16,1.5,1
0.4746,0.8177,464.2521975,-0.343,1.3,0,0.3453702,0.0460836,1.029300232,987.878357,678.376892,0.58,-0.341,1.305,0,0.1471452,0.539559339,0.35951025,0.139074,16,1.5,1
0.635,0.334,164.018799,-0.342,1.307,0,0.474357,0.250475,0.758227796,738.938965,902.957764,0.301,-0.349,1.306,0,0.072641,1.479626522,0.489976,0.178326,16,1.5,0
0.327,0.623,213.755372,-0.346,1.31,0,0.476823,0.068046,1.483200682,942.89679,729.141418,0.296,-0.35,1.317,0,0.246947,0.800511411,0.490335,0.144026,16,1.5,0
0.634,0.34,103.305298,-0.345,1.296,0,0.465661,0.249442,0.741706769,755.018188,858.323486,0.294,-0.346,1.301,0,0.072295,1.480137488,0.497709,0.163291,16,1.5,0
0.4662,0.8138,353.043549,-0.343,1.284,0,0.343987,0.0421464,1.038651639,928.619385,693.257019,0.586,-0.343,1.29,0,0.1472832,0.558657183,0.3697485,0.159652,16,1.5,1
0.621,0.33,105.941834,-0.341,1.309,0,0.496347,0.246995,0.809398301,760.467407,866.409241,0.291,-0.332,1.3,0,0.066234,1.4889952,0.486581,0.16275,16,1.5,0
0.4718,0.8229,376.3417965,-0.348,1.315,0,0.3390282,0.0463878,1.025922506,960.635864,709.741333,0.592,-0.362,1.32,0,0.151176,0.517722098,0.348309,0.147999,16,1.5,1
0.615,0.327,155.207642,-0.345,1.306,0,0.503436,0.245889,0.82904938,744.652649,899.860291,0.288,-0.353,1.316,0,0.075625,1.467674566,0.470583,0.173397,16,1.5,0
0.343,0.632,300.51477,-0.344,1.313,0,0.503401,0.075295,1.478013596,996.184875,695.670105,0.289,-0.34,1.301,0,0.252514,0.787924679,0.493547,0.166236,16,1.5,0
0.634,0.336,150.733032,-0.352,1.314,0,0.463312,0.249792,0.741452824,742.945374,893.678406,0.298,-0.342,1.311,0,0.073198,1.479306977,0.489796,0.175292,16,1.5,0
0.4592,0.8216,384.4653615,-0.345,1.3,0,0.3315606,0.0434898,1.033242524,959.979797,703.669556,0.608,-0.351,1.303,0,0.1474896,0.505505652,0.33630375,0.135203,16,1.5,1
0.626,0.326,119.026001,-0.347,1.316,0,0.444352,0.249676,0.715538815,739.75824,858.784241,0.3,-0.342,1.31,0,0.075067,1.470137876,0.478915,0.167008,16,1.5,0
0.331,0.626,291.148925,-0.351,1.308,0,0.48299,0.070021,1.480174504,975.441833,684.292908,0.295,-0.348,1.303,0,0.246249,0.76028969,0.46839,0.155806,16,1.5,0
0.63,0.331,123.78479,-0.344,1.295,0,0.49013,0.247721,0.787067941,765.374939,889.159729,0.299,-0.334,1.3,0,0.06449,1.491874828,0.487746,0.171525,16,1.5,0
0.32,0.608,99.935669,-0.344,1.294,0,0.4593,0.078732,1.457619279,893.617432,793.681763,0.288,-0.338,1.287,0,0.247102,0.871405945,0.527251,0.157987,16,1.5,0
0.8624,0.4277,341.6852415,-0.336,1.305,0,0.3687313,0.148881,0.606547012,710.422852,938.213013,0.574,-0.349,1.305,0,0.0428778,1.035967139,0.356478,0.152489,16,1.5,1
0.4718,0.8216,324.6134025,-0.35,1.323,0,0.3411863,0.0453018,1.032061466,939.639709,723.230774,0.59,-0.349,1.317,0,0.1452132,0.596936981,0.40177125,0.158209,16,1.5,1
0.8834,0.4368,200.0652465,-0.354,1.331,0,0.3504893,0.150099,0.55909882,757.623779,891.00061,0.59,-0.354,1.333,0,0.0416418,1.038026311,0.36868275,0.150834,16,1.5,1
0.337,0.637,264.81543,-0.352,1.345,0,0.490859,0.072213,1.483584393,965.315186,700.499756,0.3,-0.365,1.347,0,0.248272,0.742789095,0.466228,0.126959,16,1.5,0
0.8988,0.4407,214.8303225,-0.36,1.337,0,0.3120719,0.1518168,0.495074028,745.952576,889.172791,0.606,-0.37,1.348,0,0.0389388,1.048250916,0.3784965,0.157475,16,1.5,1
0.4536,0.8073,227.3723145,-0.358,1.326,0,0.3254839,0.0493254,1.017919682,904.310608,752.729065,0.594,-0.35,1.338,0,0.1510662,0.530700625,0.34851375,0.139282,16,1.5,1
0.627,0.338,259.769471,-0.353,1.325,0,0.456482,0.245866,0.737912311,676.769958,936.539429,0.289,-0.358,1.323,0,0.070838,1.486259939,0.499857,0.159254,16,1.5,0
0.331,0.625,142.478882,-0.353,1.326,0,0.473994,0.081359,1.458843864,893.39032,750.911438,0.294,-0.356,1.326,0,0.251419,0.804584428,0.497358,0.154756,16,1.5,0
0.63,0.334,237.943177,-0.352,1.34,0,0.471937,0.24863,0.761123228,713.177917,951.121094,0.296,-0.347,1.327,0,0.073074,1.477445357,0.489179,0.144195,16,1.5,0
0.34,0.629,192.898315,-0.369,1.328,0,0.498949,0.071242,1.483986762,930.230957,737.332642,0.289,-0.357,1.335,0,0.247292,0.757680481,0.471089,0.155987,16,1.5,0
0.8722,0.4316,205.8179625,-0.346,1.293,0,0.3209507,0.1487412,0.524884616,743.732056,880.944031,0.582,-0.345,1.296,0,0.0388896,1.043700477,0.3655755,0.164668,16,1.5,1
0.4676,0.8177,329.4939885,-0.339,1.299,0,0.341005,0.0456702,1.031062642,952.605591,732.942932,0.59,-0.343,1.293,0,0.1517352,0.486355401,0.32444475,0.158237,16,1.5,1
0.625,0.335,257.561219,-0.349,1.312,0,0.443274,0.244608,0.720960257,695.72998,953.291199,0.29,-0.343,1.308,0,0.064986,1.493782525,0.49587,0.165854,16,1.5,0
0.338,0.619,177.907898,-0.343,1.304,0,0.496908,0.071712,1.477740228,934.525452,756.617554,0.281,-0.351,1.321,0,0.252286,0.758908994,0.46474,0.189008,16,1.5,0
0.8806,0.4537,222.1329345,-0.342,1.295,0,0.3116918,0.1487592,0.501453905,750.84845,898.937073,0.56,-0.358,1.298,0,0.0410298,1.041601371,0.3813705,0.176331,16,1.5,1
0.4704,0.7995,346.5,-0.345,1.313,0,0.3370815,0.0485922,1.021054235,965.656738,734.656738,0.558,-0.337,1.309,0,0.1491894,0.557914862,0.363693,0.185028,16,1.5,1
